Mode,Route,Year,Month,Date,Ridership,Log_Ridership,Heat_Wave_Intensity,Cold_Wave_Intensity,Heavy_Precip_Intensity,Heavy_Snow_Intensity,Pandemic_Period,Pandemic_Period_Label
Bus,127,2020,January,2020-01-01,517.0,6.249975242259483,0,6,0,0,Pre-Pandemic,0
Bus,127,2020,July,2020-07-01,268.0,5.594711379601839,54,0,0,0,Pandemic,1
Bus,127,2020,June,2020-06-01,250.0,5.5254529391317835,3,0,0,0,Pandemic,1
Bus,127,2020,March,2020-03-01,401.0,5.996452088619021,0,0,0,0,Pandemic,1
Bus,127,2020,May,2020-05-01,170.0,5.14166355650266,0,0,0,0,Pandemic,1
Bus,127,2020,November,2020-11-01,205.0,5.327876168789581,0,0,0,0,Pandemic,1
Bus,127,2020,October,2020-10-01,211.0,5.356586274672012,0,0,0,0,Pandemic,1
Bus,127,2020,September,2020-09-01,213.0,5.365976015021851,0,0,0,0,Pandemic,1
Bus,127,2021,April,2021-04-01,287.0,5.662960480135946,0,0,0,0,Pandemic,1
Bus,127,2021,August,2021-08-01,299.0,5.703782474656201,22,0,0,0,Pandemic,1
Bus,127,2021,December,2021-12-01,279.0,5.634789603169249,0,0,0,0,Pandemic,1
Bus,127,2021,February,2021-02-01,198.0,5.293304824724492,0,36,0,3,Pandemic,1
Bus,127,2021,February,2021-02-01,198.0,5.293304824724492,0,36,0,3,Pandemic,1
Bus,127,2021,January,2021-01-01,229.0,5.438079308923196,0,26,0,0,Pandemic,1
Bus,127,2021,July,2021-07-01,280.0,5.638354669333745,16,0,3,0,Pandemic,1
Bus,127,2021,June,2021-06-01,277.0,5.627621113690637,30,0,0,0,Pandemic,1
Bus,127,2021,March,2021-03-01,288.0,5.666426688112432,0,0,0,0,Pandemic,1
Bus,127,2021,May,2021-05-01,292.0,5.680172609017068,0,0,0,0,Pandemic,1
Bus,127,2021,November,2021-11-01,256.0,5.54907608489522,0,0,0,0,Pandemic,1
Bus,127,2021,October,2021-10-01,287.0,5.662960480135946,0,0,0,0,Pandemic,1
Bus,127,2021,September,2021-09-01,246.0,5.5093883366279774,0,0,0,0,Pandemic,1
Bus,127,2022,April,2022-04-01,300.0,5.707110264748875,0,0,0,0,Post-Pandemic,2
Bus,127,2022,August,2022-08-01,319.0,5.768320995793772,34,0,0,0,Post-Pandemic,2
Bus,127,2022,December,2022-12-01,288.0,5.666426688112432,0,16,0,0,Post-Pandemic,2
Bus,127,2022,February,2022-02-01,255.0,5.545177444479562,0,14,0,0,Post-Pandemic,2
Bus,127,2022,January,2022-01-01,230.0,5.442417710521793,0,64,0,2,Post-Pandemic,2
Bus,127,2022,July,2022-07-01,338.0,5.82600010738045,32,0,0,0,Post-Pandemic,2
Bus,127,2022,June,2022-06-01,342.0,5.83773044716594,1,0,0,0,Post-Pandemic,2
Bus,127,2022,March,2022-03-01,268.0,5.594711379601839,0,0,0,0,Post-Pandemic,2
Bus,127,2022,May,2022-05-01,327.0,5.793013608384144,0,0,0,0,Post-Pandemic,2
Bus,127,2022,November,2022-11-01,310.0,5.739792912179234,0,0,0,0,Post-Pandemic,2
Bus,127,2022,October,2022-10-01,334.0,5.814130531825066,0,0,0,0,Post-Pandemic,2
Bus,127,2022,September,2022-09-01,370.0,5.916202062607435,0,0,0,0,Post-Pandemic,2
Bus,127,2023,April,2023-04-01,323.0,5.780743515792329,0,0,0,0,Post-Pandemic,2
Bus,127,2023,August,2023-08-01,370.0,5.916202062607435,3,0,0,0,Post-Pandemic,2
Bus,127,2023,December,2023-12-01,359.0,5.886104031450156,0,0,3,0,Post-Pandemic,2
Bus,127,2023,February,2023-02-01,347.0,5.8522024797744745,0,4,0,0,Post-Pandemic,2
Bus,127,2023,January,2023-01-01,297.0,5.697093486505405,0,0,0,0,Post-Pandemic,2
Bus,127,2023,July,2023-07-01,371.0,5.918893854273146,36,0,0,0,Post-Pandemic,2
Bus,127,2023,June,2023-06-01,287.0,5.662960480135946,0,0,0,0,Post-Pandemic,2
Bus,127,2023,March,2023-03-01,303.0,5.717027701406222,0,0,0,0,Post-Pandemic,2
Bus,127,2023,May,2023-05-01,336.0,5.820082930352362,0,0,0,0,Post-Pandemic,2
Bus,127,2023,November,2023-11-01,367.0,5.908082938168931,0,0,0,0,Post-Pandemic,2
Bus,127,2023,October,2023-10-01,334.0,5.814130531825066,0,0,0,0,Post-Pandemic,2
Bus,127,2023,September,2023-09-01,318.0,5.765191102784844,7,0,0,0,Post-Pandemic,2
Bus,127,2024,April,2024-04-01,336.0,5.820082930352362,0,0,0,0,Post-Pandemic,2
Bus,127,2024,August,2024-08-01,332.0,5.808142489980444,6,0,0,0,Post-Pandemic,2
Bus,127,2024,December,2024-12-01,317.0,5.762051382780177,0,28,0,0,Post-Pandemic,2
Bus,127,2024,February,2024-02-01,365.0,5.902633333401366,0,5,0,0,Post-Pandemic,2
Bus,127,2024,January,2024-01-01,293.0,5.683579767338681,0,45,0,1,Post-Pandemic,2
Bus,127,2024,July,2024-07-01,340.0,5.831882477283517,42,0,0,0,Post-Pandemic,2
Bus,127,2024,June,2024-06-01,368.0,5.910796644040527,7,0,0,0,Post-Pandemic,2
Bus,127,2024,March,2024-03-01,332.0,5.808142489980444,0,0,4,0,Post-Pandemic,2
Bus,127,2024,May,2024-05-01,361.0,5.891644211825771,0,0,0,0,Post-Pandemic,2
Bus,127,2024,November,2024-11-01,349.0,5.857933154483459,0,0,0,0,Post-Pandemic,2
Bus,127,2024,October,2024-10-01,363.0,5.8971538676367405,0,0,0,0,Post-Pandemic,2
Bus,127,2024,September,2024-09-01,341.0,5.834810737062605,0,0,0,0,Post-Pandemic,2
Bus,128,2019,April,2019-04-01,610.0,6.415096959171596,0,0,0,0,Pre-Pandemic,0
Bus,128,2019,August,2019-08-01,618.0,6.428105272684596,8,0,0,0,Pre-Pandemic,0
Bus,128,2019,December,2019-12-01,597.0,6.393590753950631,0,18,0,0,Pre-Pandemic,0
Bus,128,2019,February,2019-02-01,651.0,6.480044561926653,0,20,0,0,Pre-Pandemic,0
Bus,128,2019,January,2019-01-01,651.0,6.480044561926653,0,28,0,0,Pre-Pandemic,0
Bus,128,2019,July,2019-07-01,585.0,6.373319789577012,51,0,0,0,Pre-Pandemic,0
Bus,128,2019,June,2019-06-01,621.0,6.432940092739179,4,0,3,0,Pre-Pandemic,0
Bus,128,2019,March,2019-03-01,584.0,6.371611847231857,0,7,0,0,Pre-Pandemic,0
Bus,128,2019,May,2019-05-01,637.0,6.45833828334479,0,0,0,0,Pre-Pandemic,0
Bus,128,2019,November,2019-11-01,594.0,6.38856140554563,0,0,0,0,Pre-Pandemic,0
Bus,128,2019,October,2019-10-01,623.0,6.436150368369428,0,0,0,0,Pre-Pandemic,0
Bus,128,2019,September,2019-09-01,619.0,6.429719478039138,0,0,0,0,Pre-Pandemic,0
Bus,128,2020,April,2020-04-01,264.0,5.579729825986222,0,0,0,0,Pandemic,1
Bus,128,2020,August,2020-08-01,277.0,5.627621113690637,12,0,3,0,Pandemic,1
Bus,128,2020,December,2020-12-01,254.0,5.541263545158426,0,22,0,0,Pandemic,1
Bus,128,2020,February,2020-02-01,613.0,6.419994928147142,0,0,0,0,Pre-Pandemic,0
Bus,128,2020,January,2020-01-01,621.0,6.432940092739179,0,6,0,0,Pre-Pandemic,0
Bus,128,2020,July,2020-07-01,309.0,5.736572297479192,54,0,0,0,Pandemic,1
Bus,128,2020,June,2020-06-01,300.0,5.707110264748875,3,0,0,0,Pandemic,1
Bus,128,2020,March,2020-03-01,451.0,6.113682179832232,0,0,0,0,Pandemic,1
Bus,128,2020,May,2020-05-01,166.0,5.117993812416755,0,0,0,0,Pandemic,1
Bus,128,2020,November,2020-11-01,235.0,5.4638318050256105,0,0,0,0,Pandemic,1
Bus,128,2020,October,2020-10-01,261.0,5.568344503761097,0,0,0,0,Pandemic,1
Bus,128,2020,September,2020-09-01,251.0,5.529429087511423,0,0,0,0,Pandemic,1
Bus,128,2021,April,2021-04-01,365.0,5.902633333401366,0,0,0,0,Pandemic,1
Bus,128,2021,August,2021-08-01,387.0,5.961005339623274,22,0,0,0,Pandemic,1
Bus,128,2021,December,2021-12-01,405.0,6.0063531596017325,0,0,0,0,Pandemic,1
Bus,128,2021,February,2021-02-01,314.0,5.752572638825633,0,36,0,3,Pandemic,1
Bus,128,2021,February,2021-02-01,314.0,5.752572638825633,0,36,0,3,Pandemic,1
Bus,128,2021,January,2021-01-01,280.0,5.638354669333745,0,26,0,0,Pandemic,1
Bus,128,2021,July,2021-07-01,342.0,5.83773044716594,16,0,3,0,Pandemic,1
Bus,128,2021,June,2021-06-01,355.0,5.87493073085203,30,0,0,0,Pandemic,1
Bus,128,2021,March,2021-03-01,355.0,5.87493073085203,0,0,0,0,Pandemic,1
Bus,128,2021,May,2021-05-01,376.0,5.932245187448011,0,0,0,0,Pandemic,1
Bus,128,2021,November,2021-11-01,368.0,5.910796644040527,0,0,0,0,Pandemic,1
Bus,128,2021,October,2021-10-01,387.0,5.961005339623274,0,0,0,0,Pandemic,1
Bus,128,2021,September,2021-09-01,315.0,5.755742213586912,0,0,0,0,Pandemic,1
Bus,128,2022,April,2022-04-01,360.0,5.8888779583328805,0,0,0,0,Post-Pandemic,2
Bus,128,2022,August,2022-08-01,429.0,6.063785208687608,34,0,0,0,Post-Pandemic,2
Bus,128,2022,December,2022-12-01,350.0,5.860786223465865,0,16,0,0,Post-Pandemic,2
Bus,128,2022,February,2022-02-01,317.0,5.762051382780177,0,14,0,0,Post-Pandemic,2
Bus,128,2022,January,2022-01-01,257.0,5.552959584921617,0,64,0,2,Post-Pandemic,2
Bus,128,2022,July,2022-07-01,435.0,6.077642243349034,32,0,0,0,Post-Pandemic,2
Bus,128,2022,June,2022-06-01,409.0,6.016157159698354,1,0,0,0,Post-Pandemic,2
Bus,128,2022,March,2022-03-01,350.0,5.860786223465865,0,0,0,0,Post-Pandemic,2
Bus,128,2022,May,2022-05-01,387.0,5.961005339623274,0,0,0,0,Post-Pandemic,2
Bus,128,2022,November,2022-11-01,422.0,6.0473721790462776,0,0,0,0,Post-Pandemic,2
Bus,128,2022,October,2022-10-01,398.0,5.988961416889864,0,0,0,0,Post-Pandemic,2
Bus,128,2022,September,2022-09-01,426.0,6.056784013228625,0,0,0,0,Post-Pandemic,2
Bus,128,2023,April,2023-04-01,422.0,6.0473721790462776,0,0,0,0,Post-Pandemic,2
Bus,128,2023,August,2023-08-01,467.0,6.148468295917647,3,0,0,0,Post-Pandemic,2
Bus,128,2023,December,2023-12-01,451.0,6.113682179832232,0,0,3,0,Post-Pandemic,2
Bus,128,2023,February,2023-02-01,430.0,6.066108090103747,0,4,0,0,Post-Pandemic,2
Bus,128,2023,January,2023-01-01,407.0,6.0112671744041615,0,0,0,0,Post-Pandemic,2
Bus,128,2023,July,2023-07-01,426.0,6.056784013228625,36,0,0,0,Post-Pandemic,2
Bus,128,2023,June,2023-06-01,362.0,5.8944028342648505,0,0,0,0,Post-Pandemic,2
Bus,128,2023,March,2023-03-01,383.0,5.950642552587727,0,0,0,0,Post-Pandemic,2
Bus,128,2023,May,2023-05-01,456.0,6.124683390894205,0,0,0,0,Post-Pandemic,2
Bus,128,2023,November,2023-11-01,447.0,6.104793232414985,0,0,0,0,Post-Pandemic,2
Bus,128,2023,October,2023-10-01,464.0,6.142037405587356,0,0,0,0,Post-Pandemic,2
Bus,128,2023,September,2023-09-01,449.0,6.1092475827643655,7,0,0,0,Post-Pandemic,2
Bus,128,2024,April,2024-04-01,501.0,6.218600119691729,0,0,0,0,Post-Pandemic,2
Bus,128,2024,August,2024-08-01,512.0,6.240275845170769,6,0,0,0,Post-Pandemic,2
Bus,128,2024,December,2024-12-01,428.0,6.061456918928017,0,28,0,0,Post-Pandemic,2
Bus,128,2024,February,2024-02-01,466.0,6.1463292576688975,0,5,0,0,Post-Pandemic,2
Bus,128,2024,January,2024-01-01,408.0,6.013715156042802,0,45,0,1,Post-Pandemic,2
Bus,128,2024,July,2024-07-01,485.0,6.186208623900494,42,0,0,0,Post-Pandemic,2
Bus,128,2024,June,2024-06-01,519.0,6.253828811575473,7,0,0,0,Post-Pandemic,2
Bus,128,2024,March,2024-03-01,436.0,6.07993319509559,0,0,4,0,Post-Pandemic,2
Bus,128,2024,May,2024-05-01,516.0,6.248042874508429,0,0,0,0,Post-Pandemic,2
Bus,128,2024,November,2024-11-01,500.0,6.2166061010848646,0,0,0,0,Post-Pandemic,2
Bus,128,2024,October,2024-10-01,513.0,6.2422232654551655,0,0,0,0,Post-Pandemic,2
Bus,128,2024,September,2024-09-01,496.0,6.208590026096629,0,0,0,0,Post-Pandemic,2
Bus,129,2019,April,2019-04-01,1678.0,7.425953657077541,0,0,0,0,Pre-Pandemic,0
Bus,129,2019,August,2019-08-01,1699.0,7.438383530044307,8,0,0,0,Pre-Pandemic,0
Bus,129,2019,December,2019-12-01,1548.0,7.3453648404168685,0,18,0,0,Pre-Pandemic,0
Bus,129,2019,February,2019-02-01,1766.0,7.4770384723196965,0,20,0,0,Pre-Pandemic,0
Bus,129,2019,January,2019-01-01,1766.0,7.4770384723196965,0,28,0,0,Pre-Pandemic,0
Bus,129,2019,July,2019-07-01,1657.0,7.4133673356952405,51,0,0,0,Pre-Pandemic,0
Bus,129,2019,June,2019-06-01,1637.0,7.401231264413015,4,0,3,0,Pre-Pandemic,0
Bus,129,2019,March,2019-03-01,1593.0,7.374001859350161,0,7,0,0,Pre-Pandemic,0
Bus,129,2019,May,2019-05-01,1641.0,7.403670290012373,0,0,0,0,Pre-Pandemic,0
Bus,129,2019,November,2019-11-01,1588.0,7.370860166536716,0,0,0,0,Pre-Pandemic,0
Bus,129,2019,October,2019-10-01,1632.0,7.398174092970465,0,0,0,0,Pre-Pandemic,0
Bus,129,2019,September,2019-09-01,1619.0,7.3901814282264295,0,0,0,0,Pre-Pandemic,0
Bus,129,2020,April,2020-04-01,677.0,6.519147287940395,0,0,0,0,Pandemic,1
Bus,129,2020,August,2020-08-01,853.0,6.74993119378857,12,0,3,0,Pandemic,1
Bus,129,2020,December,2020-12-01,713.0,6.570882962339584,0,22,0,0,Pandemic,1
Bus,129,2020,February,2020-02-01,1601.0,7.379008127628304,0,0,0,0,Pre-Pandemic,0
Bus,129,2020,January,2020-01-01,1598.0,7.377133712833954,0,6,0,0,Pre-Pandemic,0
Bus,129,2020,July,2020-07-01,942.0,6.849066282633458,54,0,0,0,Pandemic,1
Bus,129,2020,June,2020-06-01,904.0,6.807934943699926,3,0,0,0,Pandemic,1
Bus,129,2020,March,2020-03-01,1589.0,7.371489295214277,0,0,0,0,Pandemic,1
Bus,129,2020,May,2020-05-01,713.0,6.570882962339584,0,0,0,0,Pandemic,1
Bus,129,2020,November,2020-11-01,696.0,6.546785410760524,0,0,0,0,Pandemic,1
Bus,129,2020,October,2020-10-01,747.0,6.617402977974478,0,0,0,0,Pandemic,1
Bus,129,2020,September,2020-09-01,718.0,6.577861357721047,0,0,0,0,Pandemic,1
Bus,129,2021,April,2021-04-01,904.0,6.807934943699926,0,0,0,0,Pandemic,1
Bus,129,2021,August,2021-08-01,934.0,6.840546529288687,22,0,0,0,Pandemic,1
Bus,129,2021,December,2021-12-01,1035.0,6.943122422819428,0,0,0,0,Pandemic,1
Bus,129,2021,February,2021-02-01,737.0,6.6039438246004725,0,36,0,3,Pandemic,1
Bus,129,2021,February,2021-02-01,737.0,6.6039438246004725,0,36,0,3,Pandemic,1
Bus,129,2021,January,2021-01-01,891.0,6.79346613258001,0,26,0,0,Pandemic,1
Bus,129,2021,July,2021-07-01,935.0,6.8416154764775925,16,0,3,0,Pandemic,1
Bus,129,2021,June,2021-06-01,981.0,6.889591308354466,30,0,0,0,Pandemic,1
Bus,129,2021,March,2021-03-01,923.0,6.828712071641684,0,0,0,0,Pandemic,1
Bus,129,2021,May,2021-05-01,931.0,6.837332814685591,0,0,0,0,Pandemic,1
Bus,129,2021,November,2021-11-01,985.0,6.893656354602635,0,0,0,0,Pandemic,1
Bus,129,2021,October,2021-10-01,1025.0,6.933423025730715,0,0,0,0,Pandemic,1
Bus,129,2021,September,2021-09-01,849.0,6.745236349484362,0,0,0,0,Pandemic,1
Bus,129,2022,April,2022-04-01,983.0,6.891625897052253,0,0,0,0,Post-Pandemic,2
Bus,129,2022,August,2022-08-01,997.0,6.905753276311464,34,0,0,0,Post-Pandemic,2
Bus,129,2022,December,2022-12-01,969.0,6.877296071497429,0,16,0,0,Post-Pandemic,2
Bus,129,2022,February,2022-02-01,910.0,6.814542897259958,0,14,0,0,Post-Pandemic,2
Bus,129,2022,January,2022-01-01,779.0,6.659293919683638,0,64,0,2,Post-Pandemic,2
Bus,129,2022,July,2022-07-01,1091.0,6.9957661563048505,32,0,0,0,Post-Pandemic,2
Bus,129,2022,June,2022-06-01,1094.0,6.9985096422506015,1,0,0,0,Post-Pandemic,2
Bus,129,2022,March,2022-03-01,921.0,6.826545223556594,0,0,0,0,Post-Pandemic,2
Bus,129,2022,May,2022-05-01,997.0,6.905753276311464,0,0,0,0,Post-Pandemic,2
Bus,129,2022,November,2022-11-01,1033.0,6.9411900550683745,0,0,0,0,Post-Pandemic,2
Bus,129,2022,October,2022-10-01,1020.0,6.928537818164665,0,0,0,0,Post-Pandemic,2
Bus,129,2022,September,2022-09-01,1107.0,7.010311867307229,0,0,0,0,Post-Pandemic,2
Bus,129,2023,April,2023-04-01,1052.0,6.959398512133975,0,0,0,0,Post-Pandemic,2
Bus,129,2023,August,2023-08-01,1254.0,7.134890851565884,3,0,0,0,Post-Pandemic,2
Bus,129,2023,December,2023-12-01,1159.0,7.05617528410041,0,0,3,0,Post-Pandemic,2
Bus,129,2023,February,2023-02-01,1040.0,6.947937068614969,0,4,0,0,Post-Pandemic,2
Bus,129,2023,January,2023-01-01,1010.0,6.918695219020472,0,0,0,0,Post-Pandemic,2
Bus,129,2023,July,2023-07-01,1186.0,7.079184394609668,36,0,0,0,Post-Pandemic,2
Bus,129,2023,June,2023-06-01,1233.0,7.1180162044653335,0,0,0,0,Post-Pandemic,2
Bus,129,2023,March,2023-03-01,1086.0,6.99117688712121,0,0,0,0,Post-Pandemic,2
Bus,129,2023,May,2023-05-01,1145.0,7.044032897274685,0,0,0,0,Post-Pandemic,2
Bus,129,2023,November,2023-11-01,1240.0,7.123672785204607,0,0,0,0,Post-Pandemic,2
Bus,129,2023,October,2023-10-01,1187.0,7.080026499922591,0,0,0,0,Post-Pandemic,2
Bus,129,2023,September,2023-09-01,1188.0,7.080867896690782,7,0,0,0,Post-Pandemic,2
Bus,129,2024,April,2024-04-01,1208.0,7.097548850614793,0,0,0,0,Post-Pandemic,2
Bus,129,2024,August,2024-08-01,1210.0,7.099201743553092,6,0,0,0,Post-Pandemic,2
Bus,129,2024,December,2024-12-01,1097.0,7.001245622069476,0,28,0,0,Post-Pandemic,2
Bus,129,2024,February,2024-02-01,1131.0,7.0317412587631285,0,5,0,0,Post-Pandemic,2
Bus,129,2024,January,2024-01-01,1061.0,6.967909201801884,0,45,0,1,Post-Pandemic,2
Bus,129,2024,July,2024-07-01,1197.0,7.088408778675395,42,0,0,0,Post-Pandemic,2
Bus,129,2024,June,2024-06-01,1273.0,7.149916836132109,7,0,0,0,Post-Pandemic,2
Bus,129,2024,March,2024-03-01,1111.0,7.013915474810528,0,0,4,0,Post-Pandemic,2
Bus,129,2024,May,2024-05-01,1265.0,7.143617602704121,0,0,0,0,Post-Pandemic,2
Bus,129,2024,November,2024-11-01,1248.0,7.130098510125578,0,0,0,0,Post-Pandemic,2
Bus,129,2024,October,2024-10-01,1294.0,7.166265974133638,0,0,0,0,Post-Pandemic,2
Bus,129,2024,September,2024-09-01,1286.0,7.160069207596127,0,0,0,0,Post-Pandemic,2
Bus,130,2019,April,2019-04-01,1198.0,7.089243155027514,0,0,0,0,Pre-Pandemic,0
Bus,130,2019,August,2019-08-01,1079.0,6.984716320118265,8,0,0,0,Pre-Pandemic,0
Bus,130,2019,December,2019-12-01,1003.0,6.911747300251674,0,18,0,0,Pre-Pandemic,0
Bus,130,2019,February,2019-02-01,1228.0,7.113956109566034,0,20,0,0,Pre-Pandemic,0
Bus,130,2019,January,2019-01-01,1228.0,7.113956109566034,0,28,0,0,Pre-Pandemic,0
Bus,130,2019,July,2019-07-01,1098.0,7.002155954403621,51,0,0,0,Pre-Pandemic,0
Bus,130,2019,June,2019-06-01,1067.0,6.97354301952014,4,0,3,0,Pre-Pandemic,0
Bus,130,2019,March,2019-03-01,1113.0,7.01571242048723,0,7,0,0,Pre-Pandemic,0
Bus,130,2019,May,2019-05-01,1164.0,7.060476365999801,0,0,0,0,Pre-Pandemic,0
Bus,130,2019,November,2019-11-01,1098.0,7.002155954403621,0,0,0,0,Pre-Pandemic,0
Bus,130,2019,October,2019-10-01,1112.0,7.014814351275545,0,0,0,0,Pre-Pandemic,0
Bus,130,2019,September,2019-09-01,1170.0,7.065613363597717,0,0,0,0,Pre-Pandemic,0
Bus,130,2020,April,2020-04-01,348.0,5.855071922202427,0,0,0,0,Pandemic,1
Bus,130,2020,August,2020-08-01,475.0,6.16541785423142,12,0,3,0,Pandemic,1
Bus,130,2020,December,2020-12-01,422.0,6.0473721790462776,0,22,0,0,Pandemic,1
Bus,130,2020,February,2020-02-01,1058.0,6.9650803456014065,0,0,0,0,Pre-Pandemic,0
Bus,130,2020,January,2020-01-01,994.0,6.902742737158593,0,6,0,0,Pre-Pandemic,0
Bus,130,2020,July,2020-07-01,552.0,6.315358001522335,54,0,0,0,Pandemic,1
Bus,130,2020,June,2020-06-01,499.0,6.214608098422191,3,0,0,0,Pandemic,1
Bus,130,2020,March,2020-03-01,1104.0,7.007600613951853,0,0,0,0,Pandemic,1
Bus,130,2020,May,2020-05-01,323.0,5.780743515792329,0,0,0,0,Pandemic,1
Bus,130,2020,November,2020-11-01,468.0,6.150602768446279,0,0,0,0,Pandemic,1
Bus,130,2020,October,2020-10-01,490.0,6.19644412779452,0,0,0,0,Pandemic,1
Bus,130,2020,September,2020-09-01,525.0,6.26530121273771,0,0,0,0,Pandemic,1
Bus,130,2021,April,2021-04-01,635.0,6.455198563340122,0,0,0,0,Pandemic,1
Bus,130,2021,August,2021-08-01,615.0,6.423246963533519,22,0,0,0,Pandemic,1
Bus,130,2021,December,2021-12-01,645.0,6.470799503782602,0,0,0,0,Pandemic,1
Bus,130,2021,February,2021-02-01,525.0,6.26530121273771,0,36,0,3,Pandemic,1
Bus,130,2021,February,2021-02-01,525.0,6.26530121273771,0,36,0,3,Pandemic,1
Bus,130,2021,January,2021-01-01,599.0,6.396929655216146,0,26,0,0,Pandemic,1
Bus,130,2021,July,2021-07-01,633.0,6.452048954437226,16,0,3,0,Pandemic,1
Bus,130,2021,June,2021-06-01,618.0,6.428105272684596,30,0,0,0,Pandemic,1
Bus,130,2021,March,2021-03-01,643.0,6.467698726104354,0,0,0,0,Pandemic,1
Bus,130,2021,May,2021-05-01,632.0,6.450470422144176,0,0,0,0,Pandemic,1
Bus,130,2021,November,2021-11-01,685.0,6.530877627725885,0,0,0,0,Pandemic,1
Bus,130,2021,October,2021-10-01,715.0,6.573680166960646,0,0,0,0,Pandemic,1
Bus,130,2021,September,2021-09-01,550.0,6.311734809152915,0,0,0,0,Pandemic,1
Bus,130,2022,April,2022-04-01,682.0,6.52649485957079,0,0,0,0,Post-Pandemic,2
Bus,130,2022,August,2022-08-01,642.0,6.466144724237619,34,0,0,0,Post-Pandemic,2
Bus,130,2022,December,2022-12-01,617.0,6.42648845745769,0,16,0,0,Post-Pandemic,2
Bus,130,2022,February,2022-02-01,560.0,6.329720905522696,0,14,0,0,Post-Pandemic,2
Bus,130,2022,January,2022-01-01,489.0,6.194405391104672,0,64,0,2,Post-Pandemic,2
Bus,130,2022,July,2022-07-01,604.0,6.405228458030842,32,0,0,0,Post-Pandemic,2
Bus,130,2022,June,2022-06-01,635.0,6.455198563340122,1,0,0,0,Post-Pandemic,2
Bus,130,2022,March,2022-03-01,564.0,6.336825731146441,0,0,0,0,Post-Pandemic,2
Bus,130,2022,May,2022-05-01,627.0,6.4425401664681985,0,0,0,0,Post-Pandemic,2
Bus,130,2022,November,2022-11-01,702.0,6.555356891810665,0,0,0,0,Post-Pandemic,2
Bus,130,2022,October,2022-10-01,676.0,6.517671272912275,0,0,0,0,Post-Pandemic,2
Bus,130,2022,September,2022-09-01,681.0,6.525029657843462,0,0,0,0,Post-Pandemic,2
Bus,130,2023,April,2023-04-01,693.0,6.542471960506805,0,0,0,0,Post-Pandemic,2
Bus,130,2023,August,2023-08-01,760.0,6.634633357861686,3,0,0,0,Post-Pandemic,2
Bus,130,2023,December,2023-12-01,776.0,6.655440350367647,0,0,3,0,Post-Pandemic,2
Bus,130,2023,February,2023-02-01,660.0,6.493753839851687,0,4,0,0,Post-Pandemic,2
Bus,130,2023,January,2023-01-01,642.0,6.466144724237619,0,0,0,0,Post-Pandemic,2
Bus,130,2023,July,2023-07-01,705.0,6.559615237493242,36,0,0,0,Post-Pandemic,2
Bus,130,2023,June,2023-06-01,641.0,6.464588303689961,0,0,0,0,Post-Pandemic,2
Bus,130,2023,March,2023-03-01,686.0,6.532334292222349,0,0,0,0,Post-Pandemic,2
Bus,130,2023,May,2023-05-01,689.0,6.536691597591305,0,0,0,0,Post-Pandemic,2
Bus,130,2023,November,2023-11-01,751.0,6.62273632394984,0,0,0,0,Post-Pandemic,2
Bus,130,2023,October,2023-10-01,801.0,6.687108607866515,0,0,0,0,Post-Pandemic,2
Bus,130,2023,September,2023-09-01,726.0,6.588926477533519,7,0,0,0,Post-Pandemic,2
Bus,130,2024,April,2024-04-01,771.0,6.648984550024776,0,0,0,0,Post-Pandemic,2
Bus,130,2024,August,2024-08-01,790.0,6.673297967767654,6,0,0,0,Post-Pandemic,2
Bus,130,2024,December,2024-12-01,673.0,6.513230110912307,0,28,0,0,Post-Pandemic,2
Bus,130,2024,February,2024-02-01,698.0,6.54965074223381,0,5,0,0,Post-Pandemic,2
Bus,130,2024,January,2024-01-01,661.0,6.495265555937008,0,45,0,1,Post-Pandemic,2
Bus,130,2024,July,2024-07-01,754.0,6.626717749249025,42,0,0,0,Post-Pandemic,2
Bus,130,2024,June,2024-06-01,830.0,6.7226297948554485,7,0,0,0,Post-Pandemic,2
Bus,130,2024,March,2024-03-01,696.0,6.546785410760524,0,0,4,0,Post-Pandemic,2
Bus,130,2024,May,2024-05-01,743.0,6.612041034833092,0,0,0,0,Post-Pandemic,2
Bus,130,2024,November,2024-11-01,765.0,6.641182169740591,0,0,0,0,Post-Pandemic,2
Bus,130,2024,October,2024-10-01,857.0,6.754604099487962,0,0,0,0,Post-Pandemic,2
Bus,130,2024,September,2024-09-01,820.0,6.710523109452428,0,0,0,0,Post-Pandemic,2
Bus,131,2019,April,2019-04-01,1268.0,7.1459844677143876,0,0,0,0,Pre-Pandemic,0
Bus,131,2019,August,2019-08-01,1285.0,7.1592919047975645,8,0,0,0,Pre-Pandemic,0
Bus,131,2019,December,2019-12-01,1383.0,7.232733136177615,0,18,0,0,Pre-Pandemic,0
Bus,131,2019,February,2019-02-01,1348.0,7.207118856207756,0,20,0,0,Pre-Pandemic,0
Bus,131,2019,January,2019-01-01,1348.0,7.207118856207756,0,28,0,0,Pre-Pandemic,0
Bus,131,2019,July,2019-07-01,1270.0,7.147559271189454,51,0,0,0,Pre-Pandemic,0
Bus,131,2019,June,2019-06-01,1281.0,7.156176637480615,4,0,3,0,Pre-Pandemic,0
Bus,131,2019,March,2019-03-01,1315.0,7.182352111885263,0,7,0,0,Pre-Pandemic,0
Bus,131,2019,May,2019-05-01,1326.0,7.190676034332207,0,0,0,0,Pre-Pandemic,0
